section,dataset,key,method,id,recall,latency_ms,use,dr,dlat_ms,scale,interpolation,params
sl,arxiv,75p,spann,9,0.9417874396135266,4.540403273960863,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 12.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,10,0.9444444444444444,4.541682463768116,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 15.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,11,0.9444444444444444,5.954797922705314,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 15.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,12,0.948792270531401,6.124422173913046,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 20.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,13,0.9531400966183575,4.6555250241545885,0,0.0,0.0,1.0,linear,"{""max_check"": 4096, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,14,0.9536231884057972,5.708812367149759,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,15,0.9536231884057972,5.891658937198067,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,16,0.955072463768116,5.810515507246377,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 30.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,17,0.9628019323671498,6.060185024154589,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 40.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,18,0.9628019323671498,6.556205024154591,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 40.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,19,0.9642512077294687,5.8125006763285025,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 50.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,20,0.9647342995169083,6.587811739130436,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 75.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,21,0.9647342995169083,7.008691062801933,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 100.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,22,0.9647342995169083,8.321033961352656,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 150.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,23,0.9647342995169083,9.684934927536231,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 200.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,24,0.9647342995169083,9.981128599033815,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 250.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,25,0.9647342995169083,15.490557971014494,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,26,0.9647342995169083,25.837047826086952,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 0}"
sl,arxiv,75p,spann,27,0.9768115942028985,17.10697729468599,1,0.01,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 100}"
sl,arxiv,75p,spann,28,0.9917874396135267,23.017326570048304,1,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 200}"
sl,arxiv,75p,spann,29,0.9980676328502415,44.027066183574874,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 500}"
sl,arxiv,75p,spann,30,0.9995169082125605,64.35308792270531,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 1000}"
sl,arxiv,75p,spann,31,0.9995169082125605,84.60898502415458,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 1000}"
sl,arxiv,75p,spann,32,1.0,57.543316425120764,0,0.0,0.0,1.0,linear,"{""max_check"": 65536, ""overfetch_factor"": 5000.0, ""search_internal_result_num"": 2000}"
sl,arxiv,99p,curator,0,0.5320441988950277,0.19070223756906077,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 16}"
sl,arxiv,99p,curator,1,0.590055249,0.2044706961325967,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 24}"
sl,arxiv,99p,curator,2,0.6276243093922652,0.22135445303867404,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 32}"
sl,arxiv,99p,curator,3,0.650276243,0.261850364640884,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 48}"
sl,arxiv,99p,curator,4,0.6740331491712708,0.2793785359116022,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 64}"
sl,arxiv,99p,curator,5,0.720441989,0.33786049723756906,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 128}"
sl,arxiv,99p,curator,6,0.770165746,0.41811135911602215,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 256}"
sl,arxiv,99p,curator,7,0.820441989,0.5667859944751381,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 512}"
sl,arxiv,99p,curator,8,0.8574585635359119,0.8398743535911604,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 1024}"
sl,arxiv,99p,curator,9,0.885635359,1.4960431988950276,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 2048}"
sl,arxiv,99p,curator,10,0.9082872928176796,2.751025580110497,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 4096}"
sl,arxiv,99p,curator,11,0.919889502762431,9.61599453038674,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 8192}"
sl,arxiv,99p,curator,12,0.9237569060773482,25.35050497237569,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 16384}"
sl,arxiv,99p,curator,13,0.9276243093922654,55.7106044198895,0,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 32768}"
sl,arxiv,99p,curator,14,0.9281767955801105,3.740107997237569,1,0.0,0.0,1.0,linear,"{""pq_M"": 48, ""search_ef"": 65536}"
sl,arxiv,99p,diskivf,0,0.5209944751381216,4.781011988950277,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 1}"
sl,arxiv,99p,diskivf,1,0.674585635,6.460095193370167,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 2}"
sl,arxiv,99p,diskivf,2,0.764640884,9.679061823204421,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 3}"
sl,arxiv,99p,diskivf,3,0.8187845303867403,15.047920220994474,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 4}"
sl,arxiv,99p,diskivf,4,0.852486188,14.676416961325964,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 5}"
sl,arxiv,99p,diskivf,5,0.877900552,15.265666795580113,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 6}"
sl,arxiv,99p,diskivf,6,0.903867403,20.325721712707185,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 8}"
sl,arxiv,99p,diskivf,7,0.928729282,26.080410165745864,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 10}"
sl,arxiv,99p,diskivf,8,0.9392265193370166,32.06034530386741,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 12}"
sl,arxiv,99p,diskivf,9,0.9535911602209945,38.681075690607734,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 16}"
sl,arxiv,99p,diskivf,10,0.9657458563535912,44.163023204419886,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 20}"
sl,arxiv,99p,diskivf,11,0.9734806629834254,53.301069060773486,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 24}"
sl,arxiv,99p,diskivf,12,0.9790055248618784,66.1826955801105,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 32}"
sl,arxiv,99p,diskivf,13,0.9878453038674032,65.20102541436466,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 48}"
sl,arxiv,99p,diskivf,14,0.9922651933701658,116.38903370165747,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 64}"
sl,arxiv,99p,diskivf,15,0.994475138121547,141.34523922651934,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 80}"
sl,arxiv,99p,diskivf,16,0.994475138121547,168.59354143646408,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 96}"
sl,arxiv,99p,diskivf,17,0.9972375690607734,219.08351381215468,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 128}"
sl,arxiv,99p,diskivf,18,0.9983425414364641,310.12547513812154,0,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 192}"
sl,arxiv,99p,diskivf,19,0.9994475138121547,163.00256353591166,1,0.0,0.0,1.0,linear,"{""nlist"": 1265, ""nprobe"": 256}"
sl,arxiv,99p,prefilter,0,1.0,14.555647955801106,1,0.0,0.0,1.0,linear,{}
sl,arxiv,99p,spann,0,0.7121546961325967,3.522086243093923,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 1.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,1,0.8475138121546961,3.5149417679558015,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 2.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,2,0.8900552486187847,3.466874309392265,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 3.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,3,0.9116022099447514,3.522086243093923,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 4.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,4,0.9259668508287294,3.6118293922651925,1,0.0,0.0,1.0,linear,"{""max_check"": 2048, ""overfetch_factor"": 5.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,5,0.9287292817679559,4.019499502762431,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 5.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,6,0.9483425414364641,3.866282485896497,1,0.0,0.2,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 7.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,7,0.9508287292817681,3.8906794475138122,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 8.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,8,0.956353591160221,4.327816629834254,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 10.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,9,0.9585635359116023,4.188848784530387,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 12.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,10,0.9596685082872928,4.236211160220995,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 15.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,11,0.9596685082872928,5.790601104972376,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 15.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,12,0.9624309392265192,5.446574530386741,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 20.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,13,0.9629834254143647,4.590202817679558,0,0.0,0.0,1.0,linear,"{""max_check"": 4096, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,14,0.9629834254143647,5.463921602209945,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,15,0.9629834254143647,5.4836032596685085,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 30.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,16,0.9629834254143647,5.603344364640884,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 25.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,17,0.9629834254143647,5.905041215469613,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 40.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,18,0.9629834254143647,6.2900627624309395,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 40.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,19,0.9640883977900553,5.63939955801105,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 50.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,20,0.9662983425414365,6.775872265193371,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 75.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,21,0.9668508287292817,6.5840406077348055,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 100.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,22,0.9674033149171272,7.930279889502763,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 150.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,23,0.9685082872928178,9.192008784530387,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 200.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,24,0.969060773480663,9.40722132596685,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 250.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,25,0.969060773480663,14.67680773480663,0,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,26,0.969060773480663,24.727108287292815,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 0}"
sl,arxiv,99p,spann,27,0.9812154696132598,16.114627071823204,1,0.0,0.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 100}"
sl,arxiv,99p,spann,28,0.992817679558011,21.416837569060775,0,0.0,0.0,1.0,linear,"{""max_check"": 16384, ""overfetch_factor"": 500.0, ""search_internal_result_num"": 200}"
sl,arxiv,99p,spann,29,0.9983425414364641,42.507702762430945,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 500}"
sl,arxiv,99p,spann,30,0.9983425414364641,62.668486740331495,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 1000}"
sl,arxiv,99p,spann,31,0.9983425414364641,79.54761546961326,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 1000}"
sl,arxiv,99p,spann,32,0.9994475138121547,40.28656767955801,1,0.0,0.0,1.0,linear,"{""max_check"": 65536, ""overfetch_factor"": 5000.0, ""search_internal_result_num"": 2000}"
sl,gist1m,1p,curator,0,0.5650602409638554,0.2829361686746988,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 8}"
sl,gist1m,1p,curator,1,0.6301204819277109,0.2901837590361446,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 10}"
sl,gist1m,1p,curator,2,0.6614457831325301,0.4319117951807228,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 12}"
sl,gist1m,1p,curator,3,0.6867469879518072,0.3805247951807229,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 14}"
sl,gist1m,1p,curator,4,0.7373493975903614,0.5634610602409639,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 16}"
sl,gist1m,1p,curator,5,0.7566265060240963,0.32554479518072293,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 18}"
sl,gist1m,1p,curator,6,0.7722891566265061,0.35065668674698797,1,0.02,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 20}"
sl,gist1m,1p,curator,7,0.7927710843373496,0.4202409036144578,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 24}"
sl,gist1m,1p,curator,8,0.8301204819277109,0.4237216506024097,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 28}"
sl,gist1m,1p,curator,9,0.8469879518072291,0.5805112771084338,1,0.05,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 32}"
sl,gist1m,1p,curator,10,0.9301204819277107,0.697425421686747,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 64}"
sl,gist1m,1p,curator,11,0.9590361445783132,0.7750373132530121,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 96}"
sl,gist1m,1p,curator,12,0.9843373493975902,0.7183419518072288,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 128}"
sl,gist1m,1p,curator,13,0.9939759036144579,0.5646651686746987,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 192}"
sl,gist1m,1p,curator,14,0.9987951807228916,0.5996267228915663,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 256}"
sl,gist1m,1p,curator,15,1.0,0.697425421686747,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 384}"
sl,gist1m,1p,curator,16,1.0,0.8151445180722893,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 12288}"
sl,gist1m,1p,curator,17,1.0,0.8219426265060241,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 16384}"
sl,gist1m,1p,curator,18,1.0,0.9419908915662651,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 512}"
sl,gist1m,1p,curator,19,1.0,0.9899038795180722,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 6144}"
sl,gist1m,1p,curator,20,1.0,0.992804686746988,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 1536}"
sl,gist1m,1p,curator,21,1.0,1.0045892289156628,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 8192}"
sl,gist1m,1p,curator,22,1.0,1.0287782409638553,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 2048}"
sl,gist1m,1p,curator,23,1.0,1.043249265060241,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 768}"
sl,gist1m,1p,curator,24,1.0,1.0484733855421688,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 4096}"
sl,gist1m,1p,curator,25,1.0,1.0918013493975904,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 3072}"
sl,gist1m,1p,curator,26,1.0,1.1080255542168675,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 1024}"
sl,gist1m,1p,diskivf,0,0.5566265060240964,179.1509108433735,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 48}"
sl,gist1m,1p,diskivf,1,0.637349398,236.8928795180723,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 64}"
sl,gist1m,1p,diskivf,2,0.708433735,301.09706024096386,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 80}"
sl,gist1m,1p,diskivf,3,0.760240964,354.50785542168677,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 96}"
sl,gist1m,1p,diskivf,4,0.836144578313253,451.63071084337366,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 128}"
sl,gist1m,1p,prefilter,0,1.0,0.2581856987951808,1,0.0,0.0,1.0,linear,{}
sl,gist1m,1p,spann,0,0.5036144578313253,101.7298578313253,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1000.0, ""search_internal_result_num"": 800}"
sl,gist1m,1p,spann,1,0.574698795,107.11362530120483,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1200.0, ""search_internal_result_num"": 800}"
sl,gist1m,1p,spann,2,0.662650602,118.56742168674702,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 1500.0, ""search_internal_result_num"": 900}"
sl,gist1m,1p,spann,3,0.697590361,135.09520843373497,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 900}"
sl,gist1m,1p,spann,4,0.721084337,147.74605885605456,1,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 2000.0, ""search_internal_result_num"": 1000}"
sl,gist1m,1p,spann,5,0.7228915662650603,158.94882771084335,0,0.0,0.0,1.0,linear,"{""max_check"": 32768, ""overfetch_factor"": 3000.0, ""search_internal_result_num"": 1000}"
sl,gist1m,1p,spann,6,0.8204819277108433,285.76878313253013,1,0.0,0.0,1.0,linear,"{""max_check"": 65536, ""overfetch_factor"": 5000.0, ""search_internal_result_num"": 2000}"
sl,gist1m,25p,curator,0,0.5306666666666666,0.46670406,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 8}"
sl,gist1m,25p,curator,1,0.593333333,0.49402594666666666,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 10}"
sl,gist1m,25p,curator,2,0.6463333333333333,0.7018806166666667,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 12}"
sl,gist1m,25p,curator,3,0.6816666666666666,0.6355679566666667,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 14}"
sl,gist1m,25p,curator,4,0.71,1.08567105,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 16}"
sl,gist1m,25p,curator,5,0.740333333,0.54607456,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 18}"
sl,gist1m,25p,curator,6,0.756666667,0.5849360833333332,1,0.02,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 20}"
sl,gist1m,25p,curator,7,0.784,0.68827227,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 24}"
sl,gist1m,25p,curator,8,0.798,0.67799147,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 28}"
sl,gist1m,25p,curator,9,0.806666667,0.9070304233333334,1,0.07,0.1,1.0,linear,"{""pq_M"": 160, ""search_ef"": 32}"
sl,gist1m,25p,curator,10,0.869,1.1870114533333334,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 64}"
sl,gist1m,25p,curator,11,0.8970000000000001,1.28480731,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 96}"
sl,gist1m,25p,curator,12,0.9266666666666666,1.3101193966666667,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 128}"
sl,gist1m,25p,curator,13,0.955666667,1.0543082666666665,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 192}"
sl,gist1m,25p,curator,14,0.969,1.0933372566666666,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 256}"
sl,gist1m,25p,curator,15,0.9833333333333333,1.22764164,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 384}"
sl,gist1m,25p,curator,16,0.9896666666666666,1.7836642466666666,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 512}"
sl,gist1m,25p,curator,17,0.9946666666666666,2.1587735666666665,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 768}"
sl,gist1m,25p,curator,18,0.996,2.395133466666667,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 1024}"
sl,gist1m,25p,curator,19,0.9973333333333333,2.5166817333333333,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 1536}"
sl,gist1m,25p,curator,20,0.9979999999999999,2.7717481333333334,1,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 16384}"
sl,gist1m,25p,curator,21,0.9979999999999999,2.837528,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 12288}"
sl,gist1m,25p,curator,22,0.9979999999999999,2.933461366666667,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 2048}"
sl,gist1m,25p,curator,23,0.9979999999999999,3.3160026666666664,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 8192}"
sl,gist1m,25p,curator,24,0.9979999999999999,3.4023394,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 3072}"
sl,gist1m,25p,curator,25,0.9979999999999999,3.4081194333333333,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 6144}"
sl,gist1m,25p,curator,26,0.9979999999999999,3.4773998666666666,0,0.0,0.0,1.0,linear,"{""pq_M"": 160, ""search_ef"": 4096}"
sl,gist1m,25p,diskivf,0,0.548,67.70347133333334,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 20}"
sl,gist1m,25p,diskivf,1,0.598,81.46462,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 24}"
sl,gist1m,25p,diskivf,2,0.663333333,111.40069166666667,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 32}"
sl,gist1m,25p,diskivf,3,0.764,181.50179599999998,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 48}"
sl,gist1m,25p,diskivf,4,0.832666667,237.21770966666665,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 64}"
sl,gist1m,25p,diskivf,5,0.875,299.35615,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 80}"
sl,gist1m,25p,diskivf,6,0.904333333,351.1498033333333,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 96}"
sl,gist1m,25p,diskivf,7,0.9493333333333334,456.5520966666667,1,0.0,0.0,1.0,linear,"{""nlist"": 1000, ""nprobe"": 128}"
sl,gist1m,25p,prefilter,0,1.0,1.9466981999999997,1,0.0,0.0,1.0,linear,{}
sl,gist1m,25p,spann,0,0.5313333333333332,14.706950399999998,1,0.0,8.0,1.0,linear,"{""max_check"": 8192, ""overfetch_factor"": 150.0, ""search_internal_result_num"": 0}"
